"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"35-44 years","black","male","msm",63.9168600398488,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",109.225198610032,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",536.693464542741,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",0.385219362560568,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",9.16249018057322,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",3.94054990259803,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",4.72315479913628,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",15.7654296885628,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",1.87278505841893,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",41.5964926530507,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",19.5338305315231,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",34.9013249163245,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",254.109766875571,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",3.78415854813693,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",38.2933652749633,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",55.5196327410533,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",98.7678258439313,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",380.493396037999,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.012182556943097,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.165558557413988,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.225128878489535,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.332456857250432,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",1.01672901381444,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.417262983189254,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",4.29394563586908,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",6.35840089312781,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",14.6179445260838,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",104.629994295998,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",1.51248613728756,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",16.0576374024008,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",25.2899859580139,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",43.9012802609182,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",195.521129067965,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.00486253943847273,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.056358554737528,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0734340909997771,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.105781674382285,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.387800005297289,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.159518679676001,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",1.6223460763682,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",2.43331764734019,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",5.44415158629482,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",48.2087918575812,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.94654370169317,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",9.9315595964483,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",16.1253664348252,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",23.6879160951889,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",81.040182435148,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.0530950994111764,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",1.07984928539848,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.540233364605276,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.483696654020402,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.977084973468214,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",0.629552766655077,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",12.2499598755838,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",6.36320359007354,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",8.08202659486788,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",38.9076921117728,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",2.45354740246922,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",15.3561279191847,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",26.0476395261471,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",68.2245380222924,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",367.295539021147,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.12040800126267,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",0.757591938900759,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.19523373290125,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.91550997851657,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",6.42583805752584,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",0.206734460085716,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",1.22189715869018,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",2.18392554141265,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.69587261363586,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",42.6125827819924,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",3.26859638940033,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",19.5061159733981,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",35.4696979337353,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",84.6294045537576,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",517.992084473219,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",0.158474707866037,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",0.83590655390424,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",1.26442131520258,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.91780062740688,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",7.66259110187469,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",0.351033527024217,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",1.78781980624698,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",3.00479351632469,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",6.85070063596607,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",61.9504417151993,35,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",3.10810618639752,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",39.9973638378607,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",59.7390410403643,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",102.099190242084,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",513.780607405296,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",0.377585645278058,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",9.32508839246981,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",3.59657014891617,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",4.3623827203267,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",15.0939941212923,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",1.65693146925606,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",38.9076312653456,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",16.5043711393834,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",30.2046460044998,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",232.853914782067,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",2.61167516777986,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",31.9803576425009,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",52.9455399423548,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",95.6379118107498,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",397.004269639948,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.00954858319925534,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.163505958623795,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.255963949394692,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.386968273204162,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",1.28954042390675,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.229079258080939,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",2.95833741840444,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",5.50603087859033,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",13.3807784945637,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",104.365164673716,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",1.03532417808326,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",13.3703214588932,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",23.9993071919309,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",42.0394221366952,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",203.352171894896,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.00366541419787233,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.0545459076674402,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0820822811551244,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.121610433490176,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.49267857406542,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.0873276484930801,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",1.12523959572869,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",2.11312154836998,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",4.93887975439657,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",47.8602123168183,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.802673916596551,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",9.63984284027689,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",14.7772388015056,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",21.5205840820536,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",76.9455031916956,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.0519713660726495,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",1.06318785201285,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.518210735953573,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.458969606093125,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.953211609000941,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",0.538997787458433,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",10.905083743585,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",5.6570383320568,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",7.30232928287837,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",37.6373028143642,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",1.79227685936028,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",13.7030770982743,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",24.3633323673439,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",67.3773760199593,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",368.359956902805,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.0777821787911693,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",0.649515809067549,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.09364996408235,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.87780436395703,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",6.55174181812378,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",0.128131272785763,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",0.942443677912392,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",1.80951662360806,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.22132416207747,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",40.7180098959679,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",2.40072696903126,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",17.3227720177394,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",33.4104346274282,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",83.1011175281652,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",520.673308451237,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",0.100865994778834,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",0.696093613624627,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",1.13108935494226,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.84608959004472,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",7.77434043665622,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",0.216915343453791,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",1.34795729775635,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",2.42560720836301,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",6.09109445428273,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",58.2030929629543,36,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",2.26245083783632,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",36.0843847251856,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",54.3476368290606,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",96.1664141870476,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",524.33290854557,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",0.276650926944947,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",6.3186555925576,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",3.30681938284441,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",3.98486193073902,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",15.0826525897036,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",1.31925955756323,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",25.228621910065,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",15.6031885913719,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",27.7009399571177,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",228.166410618584,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",1.62542641931103,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",25.6844181355872,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",42.1191126162644,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",95.3660927948393,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",439.251644680511,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0102386605573651,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.158019086448262,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.217919816920926,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.369270849724551,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",1.32567450901684,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.153823719373189,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",2.21560103355382,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",3.9297304740248,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",12.2324491514941,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",103.579549053935,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",0.631313752511452,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",10.3460278597829,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",18.5216224107571,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",40.7710551944027,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",221.612727390372,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.00418034716496543,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.0539458376165158,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0707835153852835,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.115635200054425,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.508840583200403,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.0612227147541929,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",0.843268659951492,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",1.49153875906684,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",4.44153153591348,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",47.5078854369382,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.531097463197609,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",8.34619763671703,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",12.5809325978793,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",21.9252018414372,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",87.6544101571963,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.0392588335343551,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",0.849087842439402,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.4665553471121,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.422829258122765,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.940923637168141,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",0.431702798247281,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",8.55747976918956,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",5.08790753591307,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",6.71929039740975,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",36.5652777013156,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",3.55195117230565,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",15.1041627047302,37,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
