outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Carolina Region 3",0.0688385846,0.0545205649,0.0865724607
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Carolina Region 3",0.1103519256,0.0819452415,0.1470288425
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Carolina Region 3",0.0630057213,0.0478003075,0.0826282938
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Carolina Region 4",0.1210604152,0.0966897673,0.1505499249
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Carolina Region 4",0.0711301755,0.0566488737,0.0889642579
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Carolina Region 4",0.1160266608,0.0863485284,0.1541838376
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Carolina Region 4",0.0644234129,0.0491982649,0.0839442317
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Carolina Region 1",0.1317048035,0.1061270222,0.1623276316
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Carolina Region 1",0.065618624,0.0528832295,0.0811581633
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Carolina Region 1",0.1068671662,0.0814170083,0.1390683797
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Carolina Region 1",0.0592580051,0.0456968335,0.0765209408
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Carolina Region 2",0.1290531381,0.1033958271,0.1599414787
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Carolina Region 2",0.0694737611,0.0562188275,0.0855705105
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Carolina Region 2",0.1140252923,0.0871545179,0.1478389256
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Carolina Region 2",0.0622102665,0.0482187901,0.0799206956
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Dakota",0.1260620542,0.1084565431,0.146057239
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Dakota",0.0657218267,0.0571212334,0.0755136767
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Dakota",0.136732499,0.1157586097,0.1608154394
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Dakota",0.05378824,0.0444290893,0.0649848529
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Dakota Region 1",0.1324275595,0.1055374897,0.1649058555
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Dakota Region 1",0.0652060533,0.052331361,0.0809775522
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Dakota Region 1",0.1292159389,0.0962401001,0.1713484503
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Dakota Region 1",0.0551243792,0.0419721824,0.0720877716
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Dakota Region 2",0.1196054196,0.0929308178,0.1526481162
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Dakota Region 2",0.0568513411,0.0440399302,0.0731046431
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Dakota Region 2",0.1156432395,0.0821815798,0.1603491041
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Dakota Region 2",0.0478231358,0.0350553829,0.0649282167
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Dakota Region 3",0.1262207933,0.1009112472,0.1567713642
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Dakota Region 3",0.0666885593,0.0547313035,0.0810341958
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Dakota Region 3",0.1415077356,0.1111198836,0.1785365872
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Dakota Region 3",0.0523365873,0.0400147621,0.0681832066
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Dakota Region 4",0.1300262085,0.1033757922,0.1623034636
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Dakota Region 4",0.0661948353,0.0520833069,0.0837917901
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Dakota Region 4",0.1323500375,0.0946800611,0.1819946881
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Dakota Region 4",0.0536861252,0.0398610724,0.07194683
Major Depressive Episode in the Past Year,12 to 17,2016-18,"South Dakota Region 5",0.1210392206,0.09675658,0.1504012384
Major Depressive Episode in the Past Year,18 or Older,2016-18,"South Dakota Region 5",0.0679720748,0.0561678405,0.0820414487
Major Depressive Episode in the Past Year,18 to 25,2016-18,"South Dakota Region 5",0.148010972,0.1151653966,0.1882314296
Major Depressive Episode in the Past Year,26 or Older,2016-18,"South Dakota Region 5",0.0557557277,0.0436456407,0.0709765528
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee",0.1253009709,0.1085007058,0.1442815841
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee",0.0701152952,0.0612851812,0.0801090991
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee",0.1224750175,0.1037761396,0.1440017896
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee",0.0619271925,0.0522910493,0.073201915
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee Region 1",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee Region 1",0.0713852829,0.0561050536,0.0904283943
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee Region 1",0.1385363621,0.1002226978,0.1884294852
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee Region 1",0.0622052175,0.0469359133,0.0820145022
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee Region 2",0.1391947451,0.1115235005,0.1723995511
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee Region 2",0.0754274919,0.0608746646,0.0931144028
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee Region 2",0.1254844846,0.0936252225,0.1661970787
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee Region 2",0.0682370204,0.0532443071,0.0870632074
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee Region 4 (Davidson)",0.1153234165,0.0894383019,0.1474867212
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee Region 4 (Davidson)",0.0697304412,0.0545810772,0.0886901628
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee Region 4 (Davidson)",0.1143349446,0.0823989517,0.1565370598
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee Region 4 (Davidson)",0.0625035074,0.0468558377,0.0829221518
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee Region 6",0.1208546596,0.0946089347,0.1531496967
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee Region 6",0.0700426293,0.0554596073,0.0881025623
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee Region 6",0.1243613509,0.0919359739,0.1661307311
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee Region 6",0.0612747187,0.0464256039,0.0804724781
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee Region 7 (Shelby)",0.1007944517,0.0783182552,0.1288194525
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee Region 7 (Shelby)",0.056442833,0.0443070146,0.0716534659
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee Region 7 (Shelby)",0.0911265468,0.0656748988,0.1251208435
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee Region 7 (Shelby)",0.0501990819,0.0376372081,0.0666632047
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee Region 3",0.1312932756,0.1048363115,0.1632096987
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee Region 3",0.07301061,0.0584102741,0.0909081193
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee Region 3",0.1335311622,0.1012621751,0.1740913339
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee Region 3",0.063975741,0.048981362,0.0831588912
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Tennessee Region 5",0.1299370373,0.1048360744,0.159973908
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Tennessee Region 5",0.0718522959,0.0589325166,0.0873416003
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Tennessee Region 5",0.1318951184,0.1000199287,0.1719873063
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Tennessee Region 5",0.0622592558,0.04868039,0.079310026
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas",0.1285938345,0.1163266525,0.141946848
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas",0.0571305375,0.051563367,0.0632586915
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas",0.1038345064,0.0924910113,0.1163907889
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas",0.0488455199,0.0427746394,0.0557278608
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 1",0.1517572556,0.1218387828,0.1874541991
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 1",0.069366153,0.0551119571,0.0869677379
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 1",0.1348496092,0.098168474,0.1824637374
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 1",0.0562947901,0.0426444029,0.0739770007
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 4",0.1298099076,0.1033133652,0.1618751923
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 4",0.0592978872,0.0469562025,0.0746293747
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 4",0.1010679097,0.0750371146,0.134812783
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 4",0.0527885383,0.0401982,0.0690386054
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 5",0.131015601,0.1040344861,0.1637155896
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 5",0.0607363512,0.0486343895,0.0756103776
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 5",0.1088750179,0.0804748236,0.145709655
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 5",0.0526790841,0.0403646334,0.0684823272
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 6",0.1253173733,0.1057759634,0.1478719434
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 6",0.0518161523,0.0436847071,0.0613640576
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 6",0.091873837,0.0737297771,0.113933731
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 6",0.0449593816,0.0365263589,0.0552277748
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 6a",0.1253617199,0.1044331485,0.1497829471
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 6a",0.051451346,0.042793593,0.0617476938
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 6a",0.091038318,0.0717043954,0.1149398445
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 6a",0.0446101938,0.0356487196,0.0556943243
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 6bc",0.1249244493,0.099924469,0.1551013294
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 6bc",0.0549412299,0.043119486,0.0697677397
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 6bc",0.0996366168,0.0716250174,0.1369867189
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 6bc",0.047910664,0.0360523527,0.063412814
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 7",0.1354545836,0.1144463759,0.1596240176
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 7",0.0704028243,0.059294623,0.0834075143
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 7",0.1176764464,0.0950356021,0.1448478061
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 7",0.0612711234,0.0498320337,0.0751284652
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 7a",0.1330055274,0.1073009913,0.1637382904
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 7a",0.0690334418,0.0554624905,0.0856240072
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 7a",0.119268828,0.0892425864,0.1576488808
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 7a",0.0605399754,0.0467876757,0.0780037039
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 7bcd",0.1401349868,0.112824522,0.1727688702
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 7bcd",0.0728659076,0.0594179205,0.0890693385
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 7bcd",0.1155303278,0.0887571031,0.1490585334
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 7bcd",0.0626654565,0.0487619789,0.0801989956
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 8",0.1274183741,0.1037836416,0.1555015761
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 8",0.0551235265,0.0451009959,0.0672165267
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 8",0.1077071391,0.0838424096,0.1373463278
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 8",0.0457071632,0.0357183654,0.0583204249
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 9",0.1385040145,0.1103489991,0.1724501724
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 9",0.0594231521,0.0474772521,0.0741408412
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 9",0.1013821838,0.0731318133,0.1389099731
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 9",0.0518554718,0.0399443874,0.0670702121
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 10",0.1357857227,0.109536098,0.1671451291
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 10",0.0532322316,0.0425480423,0.0664132175
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 10",0.0974700243,0.0718722185,0.1308988746
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 10",0.0440369179,0.0335547606,0.0575984364
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 11",0.1265243587,0.106782165,0.1493064289
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 11",0.0494862855,0.0411910065,0.0593487105
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 11",0.0895164483,0.0705751394,0.1129236754
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 11",0.0413174092,0.0330361811,0.0515638084
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 11abd",0.1271780101,0.1029401343,0.1561295682
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 11abd",0.050197962,0.040158688,0.062583317
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 11abd",0.0916060662,0.0677413828,0.1227708892
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 11abd",0.0420376389,0.0321418366,0.0548076243
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 11c (Hidalgo)",0.1255546559,0.0994955999,0.1572470634
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 11c (Hidalgo)",0.0482710713,0.0377447876,0.0615451724
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 11c (Hidalgo)",0.0862131332,0.062425328,0.1179254061
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 11c (Hidalgo)",0.0400677439,0.0299526125,0.05341072
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 2",0.1444006404,0.113538174,0.181930554
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 2",0.0676091349,0.0534125088,0.0852393262
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 2",0.1101051746,0.0795822653,0.1504216107
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 2",0.059995795,0.0456191076,0.0785304308
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 3",0.1241640037,0.1073223902,0.1432244619
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 3",0.0560914908,0.0486298599,0.0646202488
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 3",0.1071752596,0.0899549219,0.1272312561
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 3",0.0476155308,0.0397677502,0.0569201928
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 3a",0.1209487093,0.1007629739,0.1445283003
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 3a",0.0553762719,0.0463294297,0.0660673253
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 3a",0.1108665554,0.0884890569,0.1380459449
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 3a",0.0461778237,0.0369665781,0.0575471514
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Texas Region 3bc",0.1299989875,0.1075569807,0.1563034582
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Texas Region 3bc",0.0573647564,0.0475441847,0.0690667375
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Texas Region 3bc",0.1006239936,0.0784712608,0.1281607846
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Texas Region 3bc",0.0501763142,0.0400347951,0.0627190124
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah",0.1634991536,0.1431256109,0.1861428087
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah",0.0943131777,0.0835685983,0.1062790012
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah",0.1475312535,0.125538077,0.1726168664
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah",0.0824482161,0.0706410438,0.0960249689
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.164202998,0.1301956938,0.2049995298
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0912534431,0.0732440561,0.1131503624
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.1366408966,0.0998265179,0.1842528863
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0806492259,0.0618713073,0.1044914548
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Central, Four Corners, San Juan, and Southwest",0.1689115232,0.1397606169,0.2027098849
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Central, Four Corners, San Juan, and Southwest",0.0883425445,0.0732190568,0.1062317464
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Central, Four Corners, San Juan, and Southwest",0.138632281,0.1073740785,0.1771839413
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Central, Four Corners, San Juan, and Southwest",0.077450234,0.0615827084,0.0969836837
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Davis County",0.1566729571,0.1255283656,0.1938319847
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Davis County",0.092823991,0.0746776884,0.1148325396
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Davis County",0.148299279,0.1075565637,0.2009994646
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Davis County",0.0814055432,0.0629620186,0.104648376
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Salt Lake County",0.1652485681,0.1366047721,0.1985175309
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Salt Lake County",0.094725,0.0796265587,0.1123369083
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Salt Lake County",0.1536205738,0.1218892814,0.1918080579
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Salt Lake County",0.0835334497,0.0676595479,0.1027212755
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Utah County",0.1595060777,0.1290581062,0.1955248074
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Utah County",0.1016306479,0.0838766137,0.1226395795
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Utah County",0.1484391011,0.1127961916,0.1928961601
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Utah County",0.0865997613,0.0684334871,0.1090240537
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Weber, Morgan",0.166293347,0.1329283978,0.2060428209
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Weber, Morgan",0.0913039382,0.0729146131,0.1137620089
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Weber, Morgan",0.1483015743,0.109281411,0.1981547975
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Weber, Morgan",0.0801478278,0.0611621823,0.1043717192
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Central, Four Corners, and San Juan",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Central, Four Corners, and San Juan",0.0859621464,0.0675176495,0.108857108
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Central, Four Corners, and San Juan",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Central, Four Corners, and San Juan",0.0759382795,0.0572056509,0.1001534766
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Utah Southwest",0.1694086504,0.1337039936,0.2123112215
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Utah Southwest",0.0897870146,0.0711663055,0.1126887445
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Utah Southwest",0.1422177029,0.1034136337,0.1924567992
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Utah Southwest",0.0783699701,0.0591525729,0.1031462234
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Vermont",0.1382166779,0.1193720029,0.1594974591
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Vermont",0.0816779111,0.0708999923,0.0939286062
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Vermont",0.1543058634,0.1304403937,0.1816257534
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Vermont",0.0690986386,0.0574684942,0.0828754725
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Vermont Champlain Valley",0.1333752411,0.1085135886,0.1628921849
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Vermont Champlain Valley",0.0818234618,0.0677471943,0.0985153773
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Vermont Champlain Valley",0.1512233641,0.1195940808,0.1894179771
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Vermont Champlain Valley",0.0675519778,0.0529340423,0.0858408213
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Vermont Rural Northeast",0.1426761386,0.1156505455,0.1747690768
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Vermont Rural Northeast",0.0865538028,0.0700927777,0.106438153
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Vermont Rural Northeast",0.1606185573,0.1212897898,0.2096571479
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Vermont Rural Northeast",0.0746401698,0.0575830671,0.09623394
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Vermont Rural Southeast",0.1436740464,0.1152742366,0.1776655877
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Vermont Rural Southeast",0.0771205514,0.0616221562,0.0961176336
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Vermont Rural Southeast",0.1469221989,0.1106316875,0.1925399005
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Vermont Rural Southeast",0.067655469,0.0514743909,0.0884487868
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Vermont Rural Southwest",0.1368239295,0.1093237054,0.1699220573
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Vermont Rural Southwest",0.0799895647,0.0637797702,0.0998796084
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Vermont Rural Southwest",0.1631065746,0.1207996598,0.2165804156
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Vermont Rural Southwest",0.0665515969,0.0501734981,0.0877818885
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Virginia",0.137692081,0.1211811999,0.1560530973
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Virginia",0.0664428243,0.058624457,0.0752205614
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Virginia",0.1235300755,0.1066532539,0.142651043
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Virginia",0.0574029641,0.0489570223,0.0672030182
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Virginia Region 2",0.1402770127,0.1158186831,0.1689136672
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Virginia Region 2",0.063621426,0.051987202,0.0776460276
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Virginia Region 2",0.1318730357,0.1023840634,0.1682633552
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Virginia Region 2",0.0547650752,0.0429037156,0.069666985
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Virginia Region 3",0.1500578133,0.1216208921,0.1837528024
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Virginia Region 3",0.0714669022,0.058134689,0.0875723536
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Virginia Region 3",0.1235127221,0.0948049314,0.1593828689
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Virginia Region 3",0.0628643217,0.0489177139,0.0804508113
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Virginia Region 5",0.1273875416,0.10384464,0.1553427021
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Virginia Region 5",0.0655176338,0.0537128015,0.0796983868
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Virginia Region 5",0.1154557225,0.0896061156,0.1475538098
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Virginia Region 5",0.0568388012,0.0446720557,0.0720692616
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Virginia Region 1",0.1414691216,0.1147403262,0.1732061515
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Virginia Region 1",0.067867566,0.0555560441,0.082668576
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Virginia Region 1",0.121281584,0.0935786124,0.1557762888
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Virginia Region 1",0.0581941378,0.0455104197,0.0741382281
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Virginia Region 4",0.13167921,0.1060384064,0.1623938419
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Virginia Region 4",0.0661593653,0.0542253455,0.0804963053
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Virginia Region 4",0.1254112585,0.0965085272,0.1614233707
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Virginia Region 4",0.0566361389,0.0444183069,0.0719615636
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington",0.1487166262,0.1293551067,0.1704089116
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington",0.08497967,0.0740765497,0.0973189181
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington",0.1283604245,0.1091374159,0.1503976839
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington",0.0784489565,0.0663115066,0.0925877057
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington King",0.144576403,0.1175967402,0.1765077288
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington King",0.0818833293,0.0668621057,0.0999178673
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington King",0.1328839187,0.1020094488,0.1713201732
