outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania",0.0924799498,0.0833565563,0.1024902517
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania",0.0654823018,0.0578661992,0.0740220463
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Region 1 (Allegheny)",0.0872640353,0.0685435997,0.1104908467
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Region 1 (Allegheny)",0.0707487885,0.0554341471,0.089891718
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Region 1 (Allegheny)",0.0901203185,0.0719706132,0.1122932267
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Region 1 (Allegheny)",0.0676343962,0.0510531915,0.0890952757
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.0920217486,0.0716089748,0.1175168088
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.0764788839,0.0581900775,0.0999060093
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.1004439902,0.0765970443,0.1306646432
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.0731551348,0.0538952778,0.098580492
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 3, 8, 9, and 51",0.0798674932,0.0618159001,0.1026139794
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 3, 8, 9, and 51",0.0678674517,0.0517347343,0.0885610845
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 3, 8, 9, and 51",0.0893061801,0.0692625634,0.1144369694
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 3, 8, 9, and 51",0.0642689493,0.0470578457,0.0871988932
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 30 and 50",0.0764642074,0.0578588938,0.1004146585
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 30 and 50",0.0575989624,0.0426125051,0.0774297633
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 30 and 50",0.0781292204,0.0581628553,0.1041914713
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 30 and 50",0.0544403843,0.0386916484,0.0760919588
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.0808805806,0.0621360806,0.1046487519
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.0600763024,0.0457724476,0.0784824609
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.0823946984,0.0642816779,0.1050386038
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.0545751867,0.0390972465,0.0756978745
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Region 36 (Philadelphia)",0.0784720431,0.0612768774,0.0999785095
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Region 36 (Philadelphia)",0.0794806743,0.0628150943,0.1000955838
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Region 36 (Philadelphia)",0.0904992881,0.0730843694,0.111564459
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Region 36 (Philadelphia)",0.0768940831,0.0579968034,0.1012866669
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 17 and 21",0.0867965633,0.0666059163,0.1123708757
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 17 and 21",0.0706626664,0.0525585275,0.0943816743
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 17 and 21",0.0943116385,0.071631227,0.1232201418
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 17 and 21",0.0662041041,0.0470418698,0.092414998
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 19, 26, 28, and 42",0.0837305005,0.0665388487,0.1048649693
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 19, 26, 28, and 42",0.0678922415,0.0538143718,0.0853208008
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 19, 26, 28, and 42",0.0922838768,0.0737442259,0.1149062716
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 19, 26, 28, and 42",0.0641238735,0.049034736,0.0834488364
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0891439087,0.0694520641,0.1137365946
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0617844154,0.0471798454,0.0805277639
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.091594218,0.0714166211,0.1167558655
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0578566213,0.0423992244,0.0784874079
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 29 and 34",0.0812500612,0.0626492455,0.1047563341
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 29 and 34",0.070076387,0.0528028126,0.0924491969
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 29 and 34",0.0903997585,0.0689798289,0.117630722
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 29 and 34",0.0668701994,0.048527109,0.0914802783
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 4, 11, 37, and 49",0.083083837,0.0641845888,0.1069122338
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 4, 11, 37, and 49",0.0714851601,0.054498671,0.0932439736
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 4, 11, 37, and 49",0.0973384055,0.0756217104,0.1244519617
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 4, 11, 37, and 49",0.0674544583,0.0493184922,0.091616886
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0825206732,0.0639327054,0.1059015423
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.069037663,0.0525179083,0.0902587695
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0996344337,0.0771020413,0.1278395817
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0643533442,0.0471062029,0.0873364637
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Pennsylvania Regions 7, 13, 20, and 33",0.091359164,0.0749053786,0.1109935623
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Pennsylvania Regions 7, 13, 20, and 33",0.0694767856,0.0561505984,0.0856785727
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Pennsylvania Regions 7, 13, 20, and 33",0.099908489,0.0818868548,0.1213719991
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Pennsylvania Regions 7, 13, 20, and 33",0.0649613412,0.0506634224,0.0829417938
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Rhode Island",0.0841440661,0.0695029252,0.1015328956
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Rhode Island",0.0742517778,0.0613658738,0.0895852748
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Rhode Island",0.0849205382,0.070588033,0.1018442878
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Rhode Island",0.0721974833,0.0576793565,0.0900207852
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Rhode Island Bristol and Newport",0.0801197698,0.0593479584,0.1073321717
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Rhode Island Bristol and Newport",0.0663218425,0.0472706804,0.0923071532
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Rhode Island Bristol and Newport",0.0781484605,0.0573940622,0.105567375
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Rhode Island Bristol and Newport",0.0642376025,0.04359023,0.0937067852
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Rhode Island Kent",0.0813192382,0.0606465389,0.108226795
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Rhode Island Kent",0.0663674734,0.0481963348,0.0907364462
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Rhode Island Kent",0.0771610134,0.0577902266,0.10231962
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Rhode Island Kent",0.0649190395,0.0454298506,0.0919635187
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Rhode Island Providence",0.0851735454,0.0669517448,0.1077817717
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Rhode Island Providence",0.077758328,0.0609803743,0.0986674659
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Rhode Island Providence",0.0864575531,0.0689381771,0.1079131301
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Rhode Island Providence",0.0759573939,0.057061385,0.1004442988
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Rhode Island Washington",0.0869654498,0.0645402466,0.1162145265
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Rhode Island Washington",0.0759199165,0.0552019597,0.1035612606
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Rhode Island Washington",0.0902434291,0.0666285695,0.1211416967
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Rhode Island Washington",0.0727570973,0.0500686077,0.1045947863
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Carolina",0.0874765889,0.0741241139,0.1029668443
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Carolina",0.0771915923,0.0648460027,0.0916572059
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Carolina",0.0848552436,0.0712128148,0.1008274703
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Carolina",0.0758814713,0.0620265939,0.0925258309
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Carolina Region 3",0.0790137227,0.0593856104,0.1044091954
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Carolina Region 3",0.0679516607,0.0496262531,0.0923862399
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Carolina Region 3",0.0747355888,0.0557355934,0.0995298845
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Carolina Region 3",0.0668921737,0.0470342677,0.0943044302
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Carolina Region 4",0.0849513566,0.0659680691,0.1087612714
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Carolina Region 4",0.0790453456,0.0599938374,0.1034807972
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Carolina Region 4",0.0896255342,0.0683232863,0.1167373279
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Carolina Region 4",0.0772082537,0.0564874088,0.1046866201
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Carolina Region 1",0.0939875232,0.0726679811,0.1207474214
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Carolina Region 1",0.0772768114,0.0574438675,0.103207453
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Carolina Region 1",0.0824951748,0.0626707872,0.1078688583
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Carolina Region 1",0.0763978045,0.0546427191,0.105844559
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Carolina Region 2",0.0885456562,0.0691042933,0.1127938048
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Carolina Region 2",0.0808610054,0.0618568586,0.1050499683
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Carolina Region 2",0.0878618456,0.0682527312,0.1124249211
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Carolina Region 2",0.0796025805,0.0585023296,0.1074446411
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Dakota",0.0877647533,0.0738642996,0.1039874032
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Dakota",0.0587729615,0.0490957463,0.0702167918
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Dakota",0.0869814663,0.0721230671,0.1045559835
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Dakota",0.0538608487,0.0432719385,0.0668598494
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Dakota Region 1",0.1010365326,0.0776291733,0.1305032537
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Dakota Region 1",0.0619205432,0.0465310006,0.0819624436
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Dakota Region 1",0.0954523287,0.0721389408,0.1252826837
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Dakota Region 1",0.0563296388,0.0400772133,0.0786329827
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Dakota Region 2",0.0826392693,0.0609983315,0.1110499602
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Dakota Region 2",0.0541471173,0.038377822,0.0758846328
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Dakota Region 2",0.0911118678,0.0667672163,0.1231615976
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Dakota Region 2",0.0492734387,0.0330811596,0.0727946893
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Dakota Region 3",0.0758862706,0.0570973797,0.1002009357
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Dakota Region 3",0.0529814892,0.03952627,0.0706799679
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Dakota Region 3",0.0781715366,0.0584322483,0.1038436265
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Dakota Region 3",0.0478088267,0.0335752528,0.0676540366
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Dakota Region 4",0.0846719677,0.0637450265,0.1116497693
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Dakota Region 4",0.0594189371,0.043704189,0.0803097148
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Dakota Region 4",0.0867283292,0.0638024883,0.1168636898
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Dakota Region 4",0.054348632,0.0377863952,0.0775849583
Major Depressive Episode in the Past Year,12 to 17,2010-12,"South Dakota Region 5",0.0894606876,0.0690321134,0.115186676
Major Depressive Episode in the Past Year,18 or Older,2010-12,"South Dakota Region 5",0.0621430753,0.0469427774,0.0818426381
Major Depressive Episode in the Past Year,18 to 25,2010-12,"South Dakota Region 5",0.0875417138,0.0666038927,0.114255913
Major Depressive Episode in the Past Year,26 or Older,2010-12,"South Dakota Region 5",0.0579916181,0.0418057582,0.0799214369
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee",0.0829954091,0.0701623941,0.0979284361
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee",0.0689247346,0.0579461034,0.0818027884
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee",0.0769034174,0.0648783473,0.090940557
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee",0.067616372,0.0553611621,0.0823480017
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee Region 1",0.0907879682,0.0683385126,0.1196649248
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee Region 1",0.0735784697,0.0530874056,0.1011340801
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee Region 1",0.0847371712,0.062619444,0.1137193281
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee Region 1",0.0719805651,0.050147668,0.1022952007
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee Region 2",0.0797440015,0.0598663022,0.1054812722
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee Region 2",0.0694615566,0.0510350232,0.0938829159
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee Region 2",0.0823905095,0.0619191776,0.1088446487
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee Region 2",0.0674775688,0.0475590839,0.0949069609
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee Region 4 (Davidson)",0.0847401861,0.0640287745,0.1113540716
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee Region 4 (Davidson)",0.0749575286,0.0556263486,0.100293199
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee Region 4 (Davidson)",0.0791793499,0.0591490733,0.1052340064
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee Region 4 (Davidson)",0.0741636412,0.052874624,0.1030913054
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee Region 6",0.0838894866,0.06250285,0.1117219264
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee Region 6",0.0738889553,0.053139831,0.1018682096
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee Region 6",0.0757212378,0.0557673178,0.1020432225
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee Region 6",0.0735904711,0.051036199,0.1050091317
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee Region 7 (Shelby)",0.072583046,0.0539091902,0.0970618039
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee Region 7 (Shelby)",0.0609675111,0.0437021037,0.084451596
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee Region 7 (Shelby)",0.0636855426,0.046932973,0.0858790603
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee Region 7 (Shelby)",0.0604649771,0.041474725,0.0873579378
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee Region 3",0.0894717596,0.0672343187,0.1181326462
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee Region 3",0.0705994615,0.0518295672,0.0954822924
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee Region 3",0.0786147218,0.0596391532,0.1029667143
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee Region 3",0.0693334859,0.0488779895,0.0974723244
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Tennessee Region 5",0.0851959128,0.0651378669,0.1106991016
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Tennessee Region 5",0.065880634,0.048401518,0.0890810417
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Tennessee Region 5",0.0774852151,0.0588090603,0.1014530876
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Tennessee Region 5",0.0640065504,0.0450973655,0.090096228
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas",0.0826486023,0.0740265051,0.0921749758
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas",0.0624050869,0.0558683956,0.0696501608
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas",0.079137968,0.0712323957,0.0878379448
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas",0.0592500912,0.0517850574,0.067714393
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 1",0.09940042,0.0758161756,0.1292946777
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 1",0.0711623343,0.0528118716,0.0952478231
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 1",0.0864842995,0.066033848,0.1125052609
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 1",0.0677681288,0.0477716039,0.0952972388
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 4",0.0794312701,0.0606719388,0.1033526613
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 4",0.0614482472,0.0457689655,0.0820370686
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 4",0.0808555999,0.0617862497,0.1051507885
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 4",0.0583781274,0.041764207,0.0810421555
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 5",0.0762918377,0.0579559184,0.0998141691
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 5",0.0612575865,0.0459986722,0.08114771
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 5",0.0785771404,0.0601479437,0.1020399425
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 5",0.0582245143,0.0418641018,0.0804417593
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 6",0.0749681939,0.0616718415,0.0908536534
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 6",0.0580292905,0.0473050291,0.0710035916
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 6",0.0714633773,0.0590544203,0.0862408146
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 6",0.0556170497,0.043729805,0.0704974311
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 6a",0.0744100847,0.0601571836,0.0917103719
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 6a",0.0570032197,0.0455271994,0.0711563391
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 6a",0.0700924556,0.0569142911,0.0860435542
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 6a",0.0546143571,0.0419093028,0.0708860558
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 6bc",0.0798483273,0.0603625919,0.1049219018
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 6bc",0.066614984,0.0484175627,0.0909977509
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 6bc",0.0846721636,0.0645002897,0.1104080661
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 6bc",0.0638102449,0.0444272467,0.0908458208
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 7",0.0836172366,0.0688168888,0.1012545524
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 7",0.0727735258,0.0599570989,0.0880729138
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 7",0.0920959773,0.0765899411,0.1103660852
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 7",0.0683464444,0.0541265998,0.0859625369
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 7a",0.0848652818,0.0662959262,0.108034068
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 7a",0.0685988394,0.0533633265,0.0877808171
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 7a",0.0891150151,0.0694164875,0.1137203483
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 7a",0.064442669,0.0480079338,0.085995346
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 7bcd",0.081525908,0.0621610139,0.1062401123
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 7bcd",0.0797832836,0.0609322716,0.1038215739
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 7bcd",0.0959758059,0.0753031669,0.1215774508
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 7bcd",0.0753115428,0.0542897713,0.1035816936
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 8",0.0907234348,0.0718085911,0.1140086011
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 8",0.0684777687,0.0530141983,0.0880325647
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 8",0.0810199965,0.0636711182,0.102578158
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 8",0.0661479058,0.0493376343,0.0881546401
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 9",0.0848922822,0.0639321096,0.1119027639
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 9",0.061054908,0.0448884934,0.0825404345
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 9",0.0771413373,0.058540602,0.1010181217
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 9",0.0579027365,0.0404520195,0.0822363861
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 10",0.0858369937,0.0656598095,0.1114748393
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 10",0.0606849644,0.0452693885,0.0809051567
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 10",0.0796026956,0.0605943497,0.1039143305
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 10",0.0565905158,0.03983523,0.0798075421
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 11",0.0766542289,0.0616566776,0.094930761
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 11",0.0531184906,0.0418887746,0.0671477286
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 11",0.0686398001,0.0545245115,0.0860765734
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 11",0.049855531,0.0376475296,0.0657517587
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 11abd",0.0720614078,0.0542810886,0.0950803069
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 11abd",0.050536266,0.0373541392,0.0680415068
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 11abd",0.0665477156,0.0498130615,0.0883814337
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 11abd",0.0473071386,0.0331805264,0.0670311686
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 11c (Hidalgo)",0.0836981075,0.0632832467,0.1099258501
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 11c (Hidalgo)",0.0577803817,0.0414463185,0.0800143803
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 11c (Hidalgo)",0.0720723942,0.0529138378,0.0974539219
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 11c (Hidalgo)",0.0545516301,0.0370783156,0.0795788046
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 2",0.0864885333,0.0654102189,0.1135341455
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 2",0.0639626022,0.0472055112,0.0861304264
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 2",0.0817399308,0.0617172503,0.1075141522
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 2",0.0605340295,0.0426067112,0.0853321776
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 3",0.0865619931,0.0734326306,0.1017809535
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 3",0.06135937,0.0513485674,0.0731713193
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 3",0.0801932639,0.0678375915,0.0945710379
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 3",0.0581106924,0.0470706499,0.0715456802
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 3a",0.0794532516,0.0638825552,0.0984201271
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Texas Region 3a",0.0569677339,0.045240476,0.0715072588
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Texas Region 3a",0.0744050638,0.0595664903,0.0925761896
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Texas Region 3a",0.0539581788,0.0411690928,0.0704283469
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Texas Region 3bc",0.0990640604,0.0801986402,0.1217797098
