outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oklahoma Tulsa County",0.107440498,0.0820417445,0.1395072924
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oklahoma Tulsa County",0.07496792,0.0590895578,0.0946837004
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oklahoma Tulsa County",0.0878040488,0.0669920137,0.1142896385
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oklahoma Tulsa County",0.0727947869,0.0552925127,0.0952784722
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oregon",0.1366642399,0.1162579802,0.1600038236
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oregon",0.0826949709,0.0705739105,0.0966812687
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oregon",0.1177566013,0.0991727523,0.1392844096
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oregon",0.0772029018,0.0641459073,0.0926545336
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oregon Region 1 (Multnomah)",0.1345561309,0.104540918,0.1715382805
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oregon Region 1 (Multnomah)",0.0831021688,0.0660882833,0.1040083358
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oregon Region 1 (Multnomah)",0.1238040487,0.0962012916,0.1579427341
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oregon Region 1 (Multnomah)",0.0770876849,0.0590437154,0.1000595748
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oregon Region 2",0.1393661079,0.1108427051,0.1737948262
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oregon Region 2",0.0837857657,0.0664780628,0.1050922864
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oregon Region 2",0.1224335317,0.0957456952,0.1552828076
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oregon Region 2",0.0781552471,0.0593892366,0.1022066787
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oregon Region 3",0.1426275386,0.1124515354,0.1792656271
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oregon Region 3",0.0860149969,0.0695052597,0.1059995902
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oregon Region 3",0.1157320148,0.0908211842,0.1463754573
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oregon Region 3",0.0804541213,0.0623243202,0.1032769113
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oregon Region 4",0.1323938003,0.1013275804,0.1711705084
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oregon Region 4",0.077599625,0.0603054362,0.0993291383
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oregon Region 4",0.1150944904,0.0876183525,0.1497724405
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oregon Region 4",0.0726124401,0.0543144881,0.0964460937
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oregon Region 5 (Central)",0.1247847222,0.0938783319,0.1640241942
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oregon Region 5 (Central)",0.0756674195,0.0570563485,0.099707272
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oregon Region 5 (Central)",0.106586783,0.0794422312,0.1415798593
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oregon Region 5 (Central)",0.0716126598,0.0519171269,0.0980075927
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oregon Region 6 (Eastern)",0.1215091672,0.0914609482,0.1596941192
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oregon Region 6 (Eastern)",0.0782181325,0.0599947918,0.1013798043
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oregon Region 6 (Eastern)",0.1077527762,0.0801050533,0.1434548133
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oregon Region 6 (Eastern)",0.0736426403,0.0541688738,0.0993816444
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania",0.101418674,0.0912315235,0.1126024017
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania",0.0661050947,0.0594901612,0.0733981652
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania",0.0948288902,0.0845623481,0.1061972763
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania",0.0613918078,0.0541714048,0.0695038833
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Region 1 (Allegheny)",0.0914259875,0.0722290038,0.1150921992
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Region 1 (Allegheny)",0.0620526976,0.0507583597,0.0756598499
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Region 1 (Allegheny)",0.0915714067,0.072882382,0.1144611431
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Region 1 (Allegheny)",0.0575333935,0.0453107395,0.072801705
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.0974042231,0.0752378488,0.1252169233
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.0688853041,0.0547018659,0.0864101437
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.0972783912,0.0757864099,0.1240471593
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 10, 15, 27, 32, 43, and 44",0.0649692927,0.0496245593,0.0846363157
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 3, 8, 9, and 51",0.1020776584,0.0804879713,0.1286482246
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 3, 8, 9, and 51",0.0705613064,0.0569319628,0.0871519464
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 3, 8, 9, and 51",0.1054731735,0.0833288687,0.1326506584
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 3, 8, 9, and 51",0.0648712851,0.0500369032,0.0837160285
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 30 and 50",0.1016797184,0.0794924903,0.1291905187
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 30 and 50",0.0638125892,0.0508905704,0.0797400716
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 30 and 50",0.091271929,0.0707842938,0.1169431701
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 30 and 50",0.0597190086,0.0457152256,0.0776634059
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.1168454958,0.0910489733,0.1487547107
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.0684494332,0.0555953362,0.0840111257
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.0945511649,0.0738618985,0.1202829896
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 6, 12, 16, 31, 35, 45, and 47",0.0622917547,0.0480443815,0.0804072641
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Region 36 (Philadelphia)",0.0980035031,0.0775578168,0.1231196606
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Region 36 (Philadelphia)",0.0688668522,0.0564600944,0.0837579046
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Region 36 (Philadelphia)",0.0884306532,0.0708745334,0.1098215273
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Region 36 (Philadelphia)",0.0644839508,0.0506504543,0.0817701855
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 17 and 21",0.0986476652,0.0751310879,0.1285023758
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 17 and 21",0.0693395847,0.0552005603,0.0867675737
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 17 and 21",0.094269203,0.0730362476,0.1208700681
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 17 and 21",0.0647708759,0.0492326508,0.0847758236
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 19, 26, 28, and 42",0.1082971289,0.0877287618,0.1329848652
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 19, 26, 28, and 42",0.0665977175,0.0544456834,0.0812290297
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 19, 26, 28, and 42",0.0976571146,0.0788996923,0.1202915111
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 19, 26, 28, and 42",0.0618549065,0.0484935135,0.0785936719
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.089156647,0.0687955808,0.1148009529
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0595490515,0.04683154,0.0754467526
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0874681218,0.0673490426,0.1128699925
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0559122478,0.0421734247,0.0737819975
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 29 and 34",0.1109933716,0.0868648115,0.1407907804
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 29 and 34",0.066157847,0.0528663292,0.0825000043
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 29 and 34",0.0940305949,0.0722963563,0.1214433965
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 29 and 34",0.0617367711,0.0473958437,0.0800522945
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 4, 11, 37, and 49",0.1050226373,0.0830312784,0.1320000871
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 4, 11, 37, and 49",0.0664278152,0.0536704269,0.0819550014
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 4, 11, 37, and 49",0.090274357,0.0705289808,0.1148645264
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 4, 11, 37, and 49",0.0627079392,0.0488639494,0.0801436757
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.1032547578,0.0826442565,0.1282864755
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0717283035,0.0579503401,0.0884743912
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.1018151203,0.0811906628,0.1269547986
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0671973039,0.0522625151,0.0860125995
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Pennsylvania Regions 7, 13, 20, and 33",0.1000240581,0.0818732479,0.1216655639
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Pennsylvania Regions 7, 13, 20, and 33",0.0641322858,0.0535119473,0.0766896234
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Pennsylvania Regions 7, 13, 20, and 33",0.0997980057,0.0819794151,0.1209791586
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Pennsylvania Regions 7, 13, 20, and 33",0.058820055,0.047269395,0.0729770155
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Rhode Island",0.1161725072,0.0975124988,0.1378578496
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Rhode Island",0.0790928043,0.0672528825,0.0928097497
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Rhode Island",0.0936200327,0.0774243583,0.1127893506
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Rhode Island",0.0763334443,0.0631383463,0.0920153048
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Rhode Island Bristol and Newport",0.1080220819,0.0819088296,0.1411802632
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Rhode Island Bristol and Newport",0.0755472642,0.0586162182,0.0968655573
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Rhode Island Bristol and Newport",0.103356927,0.0785092725,0.1349172956
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Rhode Island Bristol and Newport",0.0707281542,0.0523774904,0.0948644306
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Rhode Island Kent",0.1139907488,0.0875924078,0.1470626128
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Rhode Island Kent",0.0750542197,0.0584557727,0.0958857982
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Rhode Island Kent",0.0942117736,0.070479153,0.1248624353
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Rhode Island Kent",0.0725600694,0.0548071242,0.0954825826
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Rhode Island Providence",0.1165174149,0.0931670973,0.1447856096
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Rhode Island Providence",0.0811397351,0.0663762722,0.0988392659
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Rhode Island Providence",0.0912217219,0.0722325499,0.1145863892
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Rhode Island Providence",0.0790658002,0.0622681704,0.0999120022
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Rhode Island Washington",0.1256645943,0.0962636715,0.1624312294
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Rhode Island Washington",0.0781181869,0.0613535221,0.0989806883
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Rhode Island Washington",0.0959069097,0.0721682246,0.1263904064
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Rhode Island Washington",0.0743449345,0.0558196953,0.0983776711
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Carolina",0.0982124932,0.083401988,0.1153221442
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Carolina",0.0647563231,0.0549812143,0.0761293443
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Carolina",0.0801158244,0.0669217615,0.0956445391
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Carolina",0.0621621827,0.0514840482,0.0748801935
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Carolina Region 3",0.0962965807,0.0738810817,0.1245979639
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Carolina Region 3",0.0646730773,0.0503193953,0.0827643421
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Carolina Region 3",0.0759044977,0.0571663557,0.1001323714
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Carolina Region 3",0.0629453909,0.0472658709,0.0833711248
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Carolina Region 4",0.0909657396,0.0707811835,0.1161865815
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Carolina Region 4",0.0619718591,0.0492232163,0.0777523383
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Carolina Region 4",0.0821100912,0.0638372294,0.1050266077
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Carolina Region 4",0.0585551817,0.0446644388,0.0764204024
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Carolina Region 1",0.1063213515,0.0841879539,0.1334259462
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Carolina Region 1",0.0670883108,0.0530632198,0.0844896106
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Carolina Region 1",0.0807500374,0.0625595972,0.1036449221
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Carolina Region 1",0.0648067221,0.0493836743,0.0846177929
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Carolina Region 2",0.0965282083,0.0753342805,0.1228922153
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Carolina Region 2",0.0648767789,0.0515143637,0.0814078051
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Carolina Region 2",0.0798970328,0.0615713759,0.1030778979
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Carolina Region 2",0.0621488651,0.0474628189,0.080992714
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Dakota",0.0878132561,0.073093569,0.1051609073
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Dakota",0.0548880109,0.0460371793,0.0653239302
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Dakota",0.0736801748,0.0595432005,0.0908493657
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Dakota",0.0515969595,0.0419609263,0.0632996329
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Dakota Region 1",0.0937772367,0.0721481966,0.1210444736
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Dakota Region 1",0.0542779715,0.0427915956,0.0686265378
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Dakota Region 1",0.0737721596,0.0549789537,0.0983210023
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Dakota Region 1",0.0510289583,0.0385983703,0.0671830622
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Dakota Region 2",0.086470852,0.0644773275,0.1150439185
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Dakota Region 2",0.0521924873,0.0397955609,0.0681770457
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Dakota Region 2",0.0786405274,0.0568878494,0.1077605657
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Dakota Region 2",0.048292703,0.0350197696,0.0662508681
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Dakota Region 3",0.085203136,0.0650139483,0.1109180462
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Dakota Region 3",0.0526076124,0.0410603712,0.0671747546
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Dakota Region 3",0.0706048314,0.0526814633,0.0940209003
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Dakota Region 3",0.0489718291,0.0361843349,0.0659690943
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Dakota Region 4",0.0950452406,0.0719205216,0.1246069956
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Dakota Region 4",0.059882036,0.0464123409,0.0769454476
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Dakota Region 4",0.0806265235,0.0593044326,0.1087286098
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Dakota Region 4",0.0559620764,0.0412266889,0.0755492275
Major Depressive Episode in the Past Year,12 to 17,2012-14,"South Dakota Region 5",0.0819193036,0.0624053572,0.1068398728
Major Depressive Episode in the Past Year,18 or Older,2012-14,"South Dakota Region 5",0.0557086075,0.0436649033,0.0708281925
Major Depressive Episode in the Past Year,18 to 25,2012-14,"South Dakota Region 5",0.0713134594,0.0535537144,0.0943754954
Major Depressive Episode in the Past Year,26 or Older,2012-14,"South Dakota Region 5",0.0531690556,0.0401767767,0.0700560942
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee",0.095625278,0.080609642,0.1130939011
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee",0.0690881548,0.0593121984,0.0803377944
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee",0.0851780043,0.070721808,0.1022639959
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee",0.0664349848,0.0558213736,0.0788979867
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee Region 1",0.1008144684,0.0763309186,0.1320287115
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee Region 1",0.0700177342,0.0535033998,0.0911385535
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee Region 1",0.093747071,0.0698300924,0.1247569902
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee Region 1",0.0666297809,0.0488352925,0.0902926744
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee Region 2",0.098068048,0.0741162178,0.1286844859
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee Region 2",0.0716811839,0.0567394115,0.0901815384
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee Region 2",0.0926399086,0.0698613683,0.1218723377
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee Region 2",0.0684799178,0.0522453136,0.0892839895
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee Region 4 (Davidson)",0.0937189199,0.0696814422,0.1249348662
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee Region 4 (Davidson)",0.0704486171,0.0554251683,0.0891599114
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee Region 4 (Davidson)",0.0849811549,0.0636674768,0.1125720912
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee Region 4 (Davidson)",0.0677502057,0.0513811075,0.0888457871
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee Region 6",0.0921318021,0.0693352263,0.1214455356
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee Region 6",0.0663743944,0.0512669489,0.0855323743
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee Region 6",0.0777753784,0.0581986431,0.1032155992
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee Region 6",0.0645052579,0.0480397329,0.0861038583
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee Region 7 (Shelby)",0.0847694226,0.0640037106,0.1114701086
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee Region 7 (Shelby)",0.0623380083,0.048770009,0.079365737
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee Region 7 (Shelby)",0.0716298313,0.0534970816,0.0952898874
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee Region 7 (Shelby)",0.06057931,0.0454876339,0.0802570313
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee Region 3",0.10258286,0.0790734164,0.1320794796
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee Region 3",0.0708800876,0.0560673317,0.0892363453
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee Region 3",0.0868008122,0.0661591654,0.1131026417
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee Region 3",0.0683695763,0.0520630876,0.089302218
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Tennessee Region 5",0.0975202784,0.0754492398,0.1251735975
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Tennessee Region 5",0.0701307896,0.0558232182,0.0877645469
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Tennessee Region 5",0.0882965787,0.0680819877,0.1137803899
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Tennessee Region 5",0.0671485277,0.0514964352,0.0871210279
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas",0.107301847,0.0972383552,0.1182703935
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas",0.0645616118,0.0585206797,0.0711789875
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas",0.0767559204,0.0681393731,0.086361091
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas",0.0622862097,0.0554557429,0.0698957269
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 1",0.1141357268,0.0893780305,0.1446618544
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 1",0.074573967,0.0605885547,0.0914732367
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 1",0.0859752082,0.0665153811,0.1104545808
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 1",0.0721232473,0.0562885419,0.0919783068
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 4",0.1054615474,0.0832064541,0.1328068887
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 4",0.0695342984,0.0559898593,0.0860565668
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 4",0.082257028,0.0638362627,0.1053949061
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 4",0.067499102,0.0525292069,0.0863463626
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 5",0.1085993828,0.0846608118,0.1382841933
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 5",0.0695735635,0.0553709299,0.0870833323
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 5",0.0789834886,0.0604079579,0.1026470054
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 5",0.067922315,0.0521727392,0.0879849331
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 6",0.1072971681,0.0892171773,0.1285240631
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 6",0.0617497787,0.0519075207,0.0733139316
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 6",0.0675949243,0.0552451433,0.0824644632
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 6",0.0607047445,0.0495246939,0.0742115988
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 6a",0.107948979,0.0883823548,0.1312238389
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 6a",0.061224458,0.0507042045,0.0737578878
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 6a",0.0666500001,0.053563265,0.0826548882
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 6a",0.0602414348,0.0482793835,0.074933935
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 6bc",0.1015664907,0.0782951557,0.1307732906
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 6bc",0.0661824932,0.051993076,0.0839016183
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 6bc",0.0766153515,0.0582280777,0.1001912499
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 6bc",0.0645331791,0.0489918883,0.0845661132
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 7",0.1032733239,0.0859108994,0.1236699288
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 7",0.0674204304,0.0575915659,0.0787865018
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 7",0.0848433786,0.0701850407,0.1022265675
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 7",0.0636171127,0.052559333,0.0768126902
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 7a",0.1059519463,0.083981519,0.1328365607
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 7a",0.0665395937,0.0545996336,0.0808672656
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 7a",0.087226122,0.0688701849,0.1098970305
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 7a",0.062568404,0.0493416919,0.0790459046
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 7bcd",0.0985789636,0.0763667756,0.1263679064
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 7bcd",0.0689359919,0.0560196658,0.0845636229
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 7bcd",0.0817204237,0.0633531872,0.1048167539
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 7bcd",0.0655370822,0.0508274225,0.0841264695
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 8",0.1129021707,0.0919650481,0.1378821238
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 8",0.0656251739,0.053641411,0.0800596826
