outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Rhode Island Region 1: Southern Providence County",0.100257503,0.0754068394,0.1321274864
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Rhode Island Region 1: Southern Providence County",0.059055339,0.0438712545,0.0790601706
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Rhode Island Region 2: Northern Providence County/Blackstone Valley",0.1271363566,0.1003922998,0.1597398407
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Rhode Island Region 2: Northern Providence County/Blackstone Valley",0.0686944866,0.0539928858,0.0870308785
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Rhode Island Region 2: Northern Providence County/Blackstone Valley",0.1035097816,0.0777934074,0.1364692784
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Rhode Island Region 2: Northern Providence County/Blackstone Valley",0.0636007423,0.0479357971,0.0839335352
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Rhode Island Region 3: Providence",0.1105225789,0.084269997,0.1436704804
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Rhode Island Region 3: Providence",0.0809526561,0.0640757205,0.1017913526
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Rhode Island Region 3: Providence",0.1031995068,0.0781746329,0.1350615084
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Rhode Island Region 3: Providence",0.073054159,0.0539069571,0.0982956637
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Rhode Island Region 4: Kent County",0.1401692213,0.1109598381,0.1755494674
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Rhode Island Region 4: Kent County",0.0681323757,0.0533472885,0.0866400902
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Rhode Island Region 4: Kent County",0.1177901387,0.0887120431,0.1547806092
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Rhode Island Region 4: Kent County",0.0617274707,0.0462746594,0.0818974271
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Rhode Island Region 5: East Bay",0.139643654,0.1070586469,0.1801455776
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Rhode Island Region 5: East Bay",0.0826419787,0.063401928,0.1070532912
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Rhode Island Region 5: East Bay",0.1145488817,0.0845717198,0.1533714723
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Rhode Island Region 5: East Bay",0.0775753321,0.0570527831,0.1046607066
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Carolina",0.107098564,0.0909283352,0.1257466538
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Carolina",0.0652887682,0.056189066,0.0757438808
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Carolina",0.0880948559,0.0736787167,0.105011922
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Carolina",0.0616021952,0.0514812133,0.0735586117
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Carolina Region 3",0.1074637411,0.0833586074,0.1374938818
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Carolina Region 3",0.0634897981,0.0496674157,0.0808317427
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Carolina Region 3",0.0895318412,0.0679327362,0.1171353031
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Carolina Region 3",0.0596577189,0.0447060978,0.0791952528
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Carolina Region 4",0.0978506312,0.0759448429,0.1252187683
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Carolina Region 4",0.0616642885,0.0488040652,0.0776366823
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Carolina Region 4",0.0852295015,0.0646722695,0.1115419498
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Carolina Region 4",0.0578929365,0.0440039286,0.0758180767
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Carolina Region 1",0.1109809455,0.0876986817,0.1394990621
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Carolina Region 1",0.0665655933,0.0530805617,0.0831755555
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Carolina Region 1",0.0896564364,0.0692537482,0.1153251402
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Carolina Region 1",0.0628211573,0.0480980814,0.0816644015
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Carolina Region 2",0.1113810467,0.0875502962,0.1406981834
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Carolina Region 2",0.0689107824,0.0547770628,0.0863581377
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Carolina Region 2",0.0882626078,0.067915696,0.1139599777
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Carolina Region 2",0.0655586852,0.0500207041,0.0854888998
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Dakota",0.1094948682,0.09310155,0.1283661493
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Dakota",0.0631193151,0.0540526282,0.0735885206
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Dakota",0.0940028203,0.0782266958,0.112571991
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Dakota",0.0577539173,0.0477564338,0.0696911337
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Dakota Region 1",0.1201549374,0.0948255539,0.1511206184
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Dakota Region 1",0.0646564857,0.0512152187,0.0813230074
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Dakota Region 1",0.0940326493,0.0710253609,0.1235019
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Dakota Region 1",0.0598149495,0.0452855687,0.0786220351
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Dakota Region 2",0.1032174025,0.0783884801,0.1347607369
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Dakota Region 2",0.0603535498,0.0456720796,0.0793619696
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Dakota Region 2",0.0882948225,0.0651949324,0.1185415731
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Dakota Region 2",0.0560243716,0.0403715878,0.0772574287
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Dakota Region 3",0.1063437104,0.083231289,0.1349295911
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Dakota Region 3",0.0592184183,0.0466002355,0.0749845692
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Dakota Region 3",0.0900199282,0.068087116,0.1181223969
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Dakota Region 3",0.0530611023,0.0394543306,0.0710135678
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Dakota Region 4",0.1097396088,0.0844703862,0.1414005882
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Dakota Region 4",0.062946228,0.0490312556,0.0804760528
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Dakota Region 4",0.093425272,0.0693140815,0.1247989738
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Dakota Region 4",0.0571372582,0.0422693911,0.0768153141
Major Depressive Episode in the Past Year,12 to 17,2014-16,"South Dakota Region 5",0.1048225006,0.0821633508,0.1328262979
Major Depressive Episode in the Past Year,18 or Older,2014-16,"South Dakota Region 5",0.066021246,0.0527236817,0.0823809524
Major Depressive Episode in the Past Year,18 to 25,2014-16,"South Dakota Region 5",0.1001794923,0.0770535673,0.1292739871
Major Depressive Episode in the Past Year,26 or Older,2014-16,"South Dakota Region 5",0.0606191299,0.0463890488,0.0788534109
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee",0.1147540358,0.0981953383,0.1336910761
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee",0.0705652081,0.0612401261,0.0811874261
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee",0.1038277794,0.087842753,0.12233154
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee",0.0651503245,0.0546570416,0.0774930117
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee Region 1",0.1153706387,0.087615036,0.1504688726
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee Region 1",0.0694659536,0.0537971341,0.0892678837
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee Region 1",0.1221482534,0.0922229087,0.1600717704
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee Region 1",0.0620165823,0.0456189952,0.0837907504
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee Region 2",0.1231651705,0.095494919,0.1574573323
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee Region 2",0.0771768139,0.0616612996,0.0961961794
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee Region 2",0.1207818474,0.091942735,0.1571017477
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee Region 2",0.0706434695,0.0540271979,0.0918738122
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee Region 4 (Davidson)",0.1037476568,0.0786699234,0.1356425339
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee Region 4 (Davidson)",0.0736686319,0.0575552669,0.0938439504
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee Region 4 (Davidson)",0.1058430085,0.0785330831,0.1411947612
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee Region 4 (Davidson)",0.0680004429,0.0504460594,0.0910775415
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee Region 6",0.1131837501,0.0866292235,0.146571838
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee Region 6",0.0663933976,0.0515155649,0.0851821022
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee Region 6",0.0958685251,0.0720811142,0.1264363607
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee Region 6",0.0615228708,0.0454564663,0.0827754476
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee Region 7 (Shelby)",0.100006211,0.0767185359,0.1293722776
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee Region 7 (Shelby)",0.0593191885,0.0463243012,0.0756701588
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee Region 7 (Shelby)",0.0775137385,0.0578094216,0.1031986338
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee Region 7 (Shelby)",0.0558877572,0.0415301555,0.0748215193
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee Region 3",0.1172449705,0.0907740094,0.1501603744
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee Region 3",0.0718183417,0.0564061059,0.0910354856
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee Region 3",0.1162219942,0.0884144607,0.1513235566
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee Region 3",0.0649278979,0.0484640935,0.0864763532
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Tennessee Region 5",0.1204207471,0.0955514715,0.1506843899
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Tennessee Region 5",0.0719481374,0.0570211776,0.0904080274
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Tennessee Region 5",0.0984371517,0.0750470222,0.1281076646
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Tennessee Region 5",0.0676141154,0.051304834,0.0886236282
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas",0.1172844597,0.1055627648,0.130118385
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas",0.0552914481,0.0498856864,0.061245234
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas",0.0811669774,0.0718939008,0.0915181803
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas",0.0505522815,0.0445762863,0.0572813994
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 1",0.1306240259,0.1020912163,0.1656600356
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 1",0.0648147453,0.0510567751,0.0819597991
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 1",0.0840562793,0.0646787985,0.1085653176
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 1",0.0608124046,0.0458973852,0.0801670259
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 4",0.1241959851,0.0995806193,0.1538563306
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 4",0.0607322872,0.0483078446,0.0760967017
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 4",0.0881602121,0.0670693198,0.1150654173
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 4",0.0563642712,0.043277294,0.0731063233
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 5",0.1113421507,0.0866810413,0.1419291357
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 5",0.0542603837,0.0426779743,0.0687603783
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 5",0.0791455204,0.0594633809,0.1046177249
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 5",0.049957085,0.0377023327,0.0659222428
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 6",0.1198271111,0.1008626258,0.14179503
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 6",0.0568179315,0.0478064733,0.067407787
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 6",0.0841450154,0.0682031562,0.1033996413
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 6",0.0519916554,0.0423132809,0.0637364472
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 6a",0.1198848297,0.0995936012,0.1436506391
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 6a",0.0570664551,0.0473773129,0.0685944438
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 6a",0.0843149358,0.0673120169,0.1051286631
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 6a",0.0521966094,0.0417877482,0.0650222644
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 6bc",0.1193179159,0.092847144,0.1520704076
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 6bc",0.0547049489,0.0424919826,0.0701708964
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 6bc",0.082546043,0.0618904009,0.1092922747
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 6bc",0.0502787735,0.0373164826,0.0674282879
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 7",0.1200618776,0.1000516537,0.1434362713
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 7",0.0618589891,0.0524118106,0.0728780483
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 7",0.0923204387,0.0758686586,0.1119077081
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 7",0.055552976,0.0452807059,0.0679896346
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 7a",0.1195928423,0.0945447581,0.1501763636
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 7a",0.0599651481,0.0484579075,0.0739925095
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 7a",0.0983858475,0.0767115687,0.1253526037
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 7a",0.0529890686,0.0409434295,0.0683260841
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 7bcd",0.1209227962,0.0964035593,0.1506386054
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 7bcd",0.0651899137,0.0527426077,0.0803256947
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 7bcd",0.0842733522,0.0645857475,0.1092613189
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 7bcd",0.0603468187,0.0461919286,0.0784823734
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 8",0.1169013211,0.0940644366,0.1443988053
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 8",0.0506739343,0.041239157,0.0621273483
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 8",0.0773302956,0.0601643114,0.0988787633
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 8",0.0458014922,0.0358058143,0.0584185327
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 9",0.1360409505,0.1060743998,0.172836398
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 9",0.0595518604,0.0462354939,0.076396293
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 9",0.0812184653,0.0609109809,0.1075212037
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 9",0.0555054219,0.0410872367,0.0745896225
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 10",0.1202730774,0.0939650572,0.1527053073
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 10",0.0492378651,0.0385008166,0.0627737532
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 10",0.0728392782,0.0550506817,0.0957932239
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 10",0.0442470444,0.0327245206,0.0595768362
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 11",0.1086074587,0.090034468,0.1304625185
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 11",0.0487915024,0.0403594539,0.0588771226
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 11",0.0720659769,0.0579816269,0.0892474341
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 11",0.0439797905,0.03477311,0.0554839519
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 11abd",0.111426152,0.0885107538,0.1393672111
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 11abd",0.0500807307,0.0396318929,0.063103364
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 11abd",0.0742829099,0.0567882193,0.0966151076
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 11abd",0.045254653,0.0339153603,0.060149093
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 11c (Hidalgo)",0.1043812119,0.0809178057,0.1336587852
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 11c (Hidalgo)",0.0465511492,0.0363611334,0.0594207726
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 11c (Hidalgo)",0.0685152783,0.0506762152,0.0920253147
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 11c (Hidalgo)",0.0417259637,0.0309792833,0.0559852698
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 2",0.1342333903,0.1049929651,0.1700698225
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 2",0.0635600339,0.0494906589,0.0812870478
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 2",0.0825666285,0.0615931397,0.1098459478
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 2",0.0600322268,0.0447602164,0.0800781679
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 3",0.1121514706,0.0961602257,0.1304183048
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 3",0.0523676963,0.0448951343,0.0610045852
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 3",0.0768892576,0.063658863,0.0925974345
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 3",0.0481908797,0.0401094513,0.0578025382
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 3a",0.1077372457,0.0881423976,0.1310620972
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 3a",0.0497333319,0.0409035802,0.0603492049
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 3a",0.0743912473,0.0579464514,0.0950321729
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 3a",0.0455355515,0.0360773187,0.057325941
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Texas Region 3bc",0.1200790521,0.0984695571,0.1456645947
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Texas Region 3bc",0.0570199872,0.0467128042,0.069435796
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Texas Region 3bc",0.0812948189,0.0643550351,0.1022064783
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Texas Region 3bc",0.0528812715,0.041725685,0.0668114221
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah",0.136589782,0.1182334354,0.1572876832
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah",0.0753122712,0.0661521795,0.0856244614
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah",0.1018857616,0.0852419978,0.1213481732
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah",0.0692985975,0.0591171083,0.0810824887
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.1277857318,0.0982140003,0.1646358076
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0777378219,0.0610007655,0.0985849658
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.1003441504,0.0744011448,0.1340234054
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0724267203,0.0539478133,0.0965890266
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Central, Four Corners, San Juan, and Southwest",0.1417206612,0.1154267625,0.1728339335
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Central, Four Corners, San Juan, and Southwest",0.0707347089,0.057677847,0.0864760798
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Central, Four Corners, San Juan, and Southwest",0.0889731129,0.0687416924,0.1144272279
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Central, Four Corners, San Juan, and Southwest",0.0668440273,0.052482505,0.0847838427
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Davis County",0.1423410785,0.1110398538,0.180672559
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Davis County",0.0736335429,0.0576636451,0.0935870401
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Davis County",0.1014700389,0.0750849634,0.1357659242
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Davis County",0.0679250375,0.0508069053,0.0902622459
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Salt Lake County",0.142967423,0.116846129,0.1737791655
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Salt Lake County",0.0735591219,0.0610707995,0.0883608455
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Salt Lake County",0.1004916378,0.0783032676,0.128093609
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Salt Lake County",0.0683638451,0.0548246824,0.0849460597
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Utah County",0.1240363571,0.0963022168,0.1583580514
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Utah County",0.0825781629,0.0668991317,0.1015320154
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Utah County",0.1117294415,0.0851660106,0.1452624862
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Utah County",0.0727609427,0.0555111489,0.0948328108
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Weber, Morgan",0.1371632879,0.106629553,0.1747303711
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Weber, Morgan",0.0729247219,0.0569618921,0.0929201532
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Weber, Morgan",0.0985755464,0.0732178614,0.1314696036
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Weber, Morgan",0.067822775,0.0508027271,0.0900042381
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Central, Four Corners, and San Juan",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Central, Four Corners, and San Juan",0.0675464826,0.0517854953,0.0876608847
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Central, Four Corners, and San Juan",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Central, Four Corners, and San Juan",0.0634483982,0.0463106282,0.0863539403
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Utah Southwest",0.1457613924,0.1126559159,0.1865501016
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Utah Southwest",0.0726958442,0.0562164034,0.0935273891
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Utah Southwest",0.0900102301,0.066087996,0.1214654944
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Utah Southwest",0.0689478147,0.0508921379,0.092783118
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Vermont",0.11935283,0.1013533158,0.1400507368
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Vermont",0.0799296668,0.0690596615,0.0923409034
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Vermont",0.1148013853,0.0955128828,0.1373934393
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Vermont",0.0738538891,0.061977711,0.08779279
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Vermont Champlain Valley",0.1134971491,0.0901979307,0.1418763058
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Vermont Champlain Valley",0.0766827511,0.0625358631,0.0937100466
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Vermont Champlain Valley",0.1100120605,0.0863903011,0.1391092779
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Vermont Champlain Valley",0.0696851059,0.054292358,0.0890310975
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Vermont Rural Northeast",0.127963665,0.1004172168,0.1617082962
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Vermont Rural Northeast",0.0908833301,0.0710818356,0.1155150311
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Vermont Rural Northeast",0.1190978405,0.0897259871,0.15643225
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Vermont Rural Northeast",0.0863932362,0.0649620185,0.114032444
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Vermont Rural Southeast",0.1256574983,0.0984560238,0.1590483871
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Vermont Rural Southeast",0.0786207345,0.0620036755,0.0992201107
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Vermont Rural Southeast",0.1149390138,0.0864050243,0.1513350458
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Vermont Rural Southeast",0.0737436476,0.0560356858,0.0964756229
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Vermont Rural Southwest",0.1127973154,0.086241463,0.1462218288
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Vermont Rural Southwest",0.0735496848,0.0573116885,0.0939299436
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Vermont Rural Southwest",0.123641789,0.0912094205,0.165506266
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Vermont Rural Southwest",0.0653934077,0.0483181983,0.0879452155
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Virginia",0.1241172275,0.1081990409,0.1420043849
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Virginia",0.0776972313,0.0688005241,0.0876361163
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Virginia",0.1113345552,0.096182186,0.1285345285
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Virginia",0.0721624382,0.062223083,0.083548031
